type_id,vehicle_class,connectivity_type,powertrain_type,automation_type,fuel_type,vintage_type,ev_features_id,operating_cost_per_mile
15112,15,0,1,1,1,1,,0.18
15113,15,0,1,1,1,2,,0.18
15114,15,0,1,1,0,0,,0.18
15115,15,0,1,1,0,1,,0.18
15116,15,0,1,1,0,2,,0.18
15117,15,0,5,1,2,0,,0.18
15118,15,0,5,1,2,1,,0.18
15119,15,0,5,1,2,2,,0.18
15120,15,0,5,1,1,0,,0.18
15121,15,0,5,1,1,1,,0.18
15122,15,0,5,1,1,2,,0.18
15123,15,0,5,1,0,0,,0.18
15124,15,0,5,1,0,1,,0.18
15125,15,0,5,1,0,2,,0.18
15126,15,0,2,1,2,0,,0.18
15127,15,0,2,1,2,1,,0.18
15128,15,0,2,1,2,2,,0.18
15129,15,0,2,1,1,0,,0.18
15130,15,0,2,1,1,1,,0.18
15131,15,0,2,1,1,2,,0.18
15132,15,0,2,1,0,0,,0.18
15133,15,0,2,1,0,1,,0.18
15134,15,0,2,1,0,2,,0.18
15135,15,1,3,1,4,0,40,0.18
15136,15,1,3,1,4,1,40,0.18
15137,15,1,3,1,4,2,40,0.18
15138,15,1,6,1,4,0,40,0.18
15139,15,1,6,1,4,1,40,0.18
15140,15,1,6,1,4,2,40,0.18
15141,15,1,0,1,2,0,,0.18
15142,15,1,0,1,2,1,,0.18
15143,15,1,0,1,2,2,,0.18
15144,15,1,0,1,1,0,,0.18
15145,15,1,0,1,1,1,,0.18
15146,15,1,0,1,1,2,,0.18
15147,15,1,0,1,0,0,,0.18
15148,15,1,0,1,0,1,,0.18
15149,15,1,0,1,0,2,,0.18
15150,15,1,4,1,3,0,,0.18
15151,15,1,4,1,3,1,,0.18
15152,15,1,4,1,3,2,,0.18
15153,15,1,1,1,2,0,,0.18
15154,15,1,1,1,2,1,,0.18
15155,15,1,1,1,2,2,,0.18
15156,15,1,1,1,1,0,,0.18
15157,15,1,1,1,1,1,,0.18
15158,15,1,1,1,1,2,,0.18
15159,15,1,1,1,0,0,,0.18
15160,15,1,1,1,0,1,,0.18
15161,15,1,1,1,0,2,,0.18
15162,15,1,5,1,2,0,,0.18
15163,15,1,5,1,2,1,,0.18
15164,15,1,5,1,2,2,,0.18
15165,15,1,5,1,1,0,,0.18
15166,15,1,5,1,1,1,,0.18
15167,15,1,5,1,1,2,,0.18
15168,15,1,5,1,0,0,,0.18
15169,15,1,5,1,0,1,,0.18
15170,15,1,5,1,0,2,,0.18
15171,15,1,2,1,2,0,,0.18
15172,15,1,2,1,2,1,,0.18
15173,15,1,2,1,2,2,,0.18
15174,15,1,2,1,1,0,,0.18
15175,15,1,2,1,1,1,,0.18
15176,15,1,2,1,1,2,,0.18
15177,15,1,2,1,0,0,,0.18
15178,15,1,2,1,0,1,,0.18
15179,15,1,2,1,0,2,,0.18
15180,15,0,3,2,4,0,41,0.18
15181,15,0,3,2,4,1,41,0.18
15182,15,0,3,2,4,2,41,0.18
15183,15,0,6,2,4,0,41,0.18
15184,15,0,6,2,4,1,41,0.18
15185,15,0,6,2,4,2,41,0.18
15186,15,0,0,2,2,0,,0.18
15187,15,0,0,2,2,1,,0.18
15188,15,0,0,2,2,2,,0.18
15189,15,0,0,2,1,0,,0.18
15190,15,0,0,2,1,1,,0.18
15191,15,0,0,2,1,2,,0.18
15192,15,0,0,2,0,0,,0.18
15193,15,0,0,2,0,1,,0.18
15194,15,0,0,2,0,2,,0.18
15195,15,0,4,2,3,0,,0.18
15196,15,0,4,2,3,1,,0.18
15197,15,0,4,2,3,2,,0.18
15198,15,0,1,2,2,0,,0.18
15199,15,0,1,2,2,1,,0.18
15200,15,0,1,2,2,2,,0.18
15201,15,0,1,2,1,0,,0.18
15202,15,0,1,2,1,1,,0.18
15203,15,0,1,2,1,2,,0.18
15204,15,0,1,2,0,0,,0.18
15205,15,0,1,2,0,1,,0.18
15206,15,0,1,2,0,2,,0.18
15207,15,0,5,2,2,0,,0.18
15208,15,0,5,2,2,1,,0.18
15209,15,0,5,2,2,2,,0.18
15210,15,0,5,2,1,0,,0.18
15211,15,0,5,2,1,1,,0.18
15212,15,0,5,2,1,2,,0.18
15213,15,0,5,2,0,0,,0.18
15214,15,0,5,2,0,1,,0.18
15215,15,0,5,2,0,2,,0.18
15216,15,0,2,2,2,0,,0.18
15217,15,0,2,2,2,1,,0.18
15218,15,0,2,2,2,2,,0.18
15219,15,0,2,2,1,0,,0.18
15220,15,0,2,2,1,1,,0.18
15221,15,0,2,2,1,2,,0.18
15222,15,0,2,2,0,0,,0.18
15223,15,0,2,2,0,1,,0.18
15224,15,0,2,2,0,2,,0.18
15225,15,1,3,2,4,0,41,0.18
15226,15,1,3,2,4,1,41,0.18
15227,15,1,3,2,4,2,41,0.18
15228,15,1,6,2,4,0,41,0.18
15229,15,1,6,2,4,1,41,0.18
15230,15,1,6,2,4,2,41,0.18
15231,15,1,0,2,2,0,,0.18
15232,15,1,0,2,2,1,,0.18
15233,15,1,0,2,2,2,,0.18
15234,15,1,0,2,1,0,,0.18
15235,15,1,0,2,1,1,,0.18
15236,15,1,0,2,1,2,,0.18
15237,15,1,0,2,0,0,,0.18
15238,15,1,0,2,0,1,,0.18
15239,15,1,0,2,0,2,,0.18
15240,15,1,4,2,3,0,,0.18
15241,15,1,4,2,3,1,,0.18
15242,15,1,4,2,3,2,,0.18
15243,15,1,1,2,2,0,,0.18
15244,15,1,1,2,2,1,,0.18
15245,15,1,1,2,2,2,,0.18
15246,15,1,1,2,1,0,,0.18
15247,15,1,1,2,1,1,,0.18
15248,15,1,1,2,1,2,,0.18
15249,15,1,1,2,0,0,,0.18
15250,15,1,1,2,0,1,,0.18
15251,15,1,1,2,0,2,,0.18
15252,15,1,5,2,2,0,,0.18
15253,15,1,5,2,2,1,,0.18
15254,15,1,5,2,2,2,,0.18
15255,15,1,5,2,1,0,,0.18
15256,15,1,5,2,1,1,,0.18
15257,15,1,5,2,1,2,,0.18
15258,15,1,5,2,0,0,,0.18
15259,15,1,5,2,0,1,,0.18
15260,15,1,5,2,0,2,,0.18
15261,15,1,2,2,2,0,,0.18
15262,15,1,2,2,2,1,,0.18
15263,15,1,2,2,2,2,,0.18
15264,15,1,2,2,1,0,,0.18
15265,15,1,2,2,1,1,,0.18
15266,15,1,2,2,1,2,,0.18
15267,15,1,2,2,0,0,,0.18
15268,15,1,2,2,0,1,,0.18
15269,15,1,2,2,0,2,,0.18
15270,16,0,8,0,5,0,,0.18
15271,17,0,7,0,4,0,,0.18
15272,18,0,8,0,5,0,,0.18
15273,19,0,7,0,4,0,,0.18
